"","timestamp","receiver","posX","posY","orientation","ap_mac","rssi","frequency","mode","ap_x","ap_y"
"38962",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"38963",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-66,"2437000000","3",2.5,-0.8
"38965",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-68,"2432000000","3",12.8,-2.8
"38968",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
"38969",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"38970",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"38971",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"38972",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-64,"2437000000","3",2.5,-0.8
"38974",2006-02-23 18:38:00,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-74,"2427000000","3",1,14
"38975",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"38976",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"38977",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-53,"2462000000","3",7.5,6.3
"38978",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-65,"2437000000","3",2.5,-0.8
"38980",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-74,"2427000000","3",1,14
"38983",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"38984",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"38985",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-67,"2437000000","3",2.5,-0.8
"38986",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"38987",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"38989",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"38991",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"38992",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"38993",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"38994",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"38998",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"38999",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39000",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39001",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"39002",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-67,"2437000000","3",2.5,-0.8
"39003",2006-02-23 18:38:01,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-76,"2427000000","3",1,14
"39007",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39008",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-59,"2422000000","3",33.5,2.8
"39009",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"39011",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39013",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39014",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39015",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-62,"2462000000","3",7.5,6.3
"39016",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"39017",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39021",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39022",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"39023",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"39024",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"39026",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-74,"2427000000","3",1,14
"39029",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39030",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39031",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39033",2006-02-23 18:38:02,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"39036",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39037",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"39038",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39042",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39043",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-49,"2442000000","3",33.5,9.3
"39044",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"39045",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39046",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39047",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-76,"2427000000","3",1,14
"39050",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-43,"2442000000","3",33.5,9.3
"39051",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39052",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-64,"2432000000","3",12.8,-2.8
"39053",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-62,"2462000000","3",7.5,6.3
"39054",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-66,"2437000000","3",2.5,-0.8
"39055",2006-02-23 18:38:03,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-69,"2427000000","3",1,14
"39058",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39059",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"39060",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39061",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39062",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39063",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-76,"2427000000","3",1,14
"39067",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39068",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39069",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39070",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"39072",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39074",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39075",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-57,"2422000000","3",33.5,2.8
"39076",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-70,"2432000000","3",12.8,-2.8
"39077",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-67,"2437000000","3",2.5,-0.8
"39078",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"39080",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39083",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39084",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39085",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39086",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39087",2006-02-23 18:38:04,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"39091",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39092",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39093",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"39094",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-76,"2427000000","3",1,14
"39098",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39099",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39100",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-69,"2437000000","3",2.5,-0.8
"39101",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-62,"2462000000","3",7.5,6.3
"39103",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39106",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39107",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-57,"2422000000","3",33.5,2.8
"39108",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-62,"2462000000","3",7.5,6.3
"39112",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39113",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39114",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39115",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-70,"2432000000","3",12.8,-2.8
"39116",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39118",2006-02-23 18:38:05,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39121",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39122",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39123",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-67,"2432000000","3",12.8,-2.8
"39124",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39125",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"39126",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-74,"2427000000","3",1,14
"39129",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39130",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39131",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-67,"2437000000","3",2.5,-0.8
"39132",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"39134",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
"39135",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39136",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39137",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39138",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39142",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39143",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-54,"2442000000","3",33.5,9.3
"39144",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39145",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"39147",2006-02-23 18:38:06,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39150",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39151",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-67,"2437000000","3",2.5,-0.8
"39153",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"39154",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-67,"2432000000","3",12.8,-2.8
"39157",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-54,"2442000000","3",33.5,9.3
"39158",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39159",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39163",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39164",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-54,"2442000000","3",33.5,9.3
"39165",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-60,"2462000000","3",7.5,6.3
"39166",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-68,"2432000000","3",12.8,-2.8
"39170",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39171",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"39172",2006-02-23 18:38:07,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"39176",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39177",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39178",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-59,"2462000000","3",7.5,6.3
"39179",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-72,"2432000000","3",12.8,-2.8
"39181",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-80,"2427000000","3",1,14
"39184",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"39185",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-57,"2422000000","3",33.5,2.8
"39186",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"39187",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-67,"2432000000","3",12.8,-2.8
"39188",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-69,"2437000000","3",2.5,-0.8
"39189",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39193",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39194",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"39195",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"39196",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"39197",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39198",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39201",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-48,"2422000000","3",33.5,2.8
"39202",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"39203",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-69,"2437000000","3",2.5,-0.8
"39204",2006-02-23 18:38:08,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39208",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
"39209",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-72,"2432000000","3",12.8,-2.8
"39210",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"39211",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39215",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"39216",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-64,"2432000000","3",12.8,-2.8
"39217",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-63,"2462000000","3",7.5,6.3
"39218",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39222",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-42,"2442000000","3",33.5,9.3
"39223",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"39224",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
"39225",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
"39226",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-69,"2437000000","3",2.5,-0.8
"39228",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"39231",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-43,"2442000000","3",33.5,9.3
"39232",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"39233",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-69,"2437000000","3",2.5,-0.8
"39234",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-61,"2422000000","3",33.5,2.8
"39235",2006-02-23 18:38:09,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:90",-75,"2427000000","3",1,14
"39238",2006-02-23 18:38:10,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:81",-47,"2422000000","3",33.5,2.8
"39239",2006-02-23 18:38:10,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"39240",2006-02-23 18:38:10,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:b1:97:8a",-68,"2437000000","3",2.5,-0.8
"39241",2006-02-23 18:38:10,"00:02:2D:21:0F:33",26.71,7.5,96,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"39243",2006-02-23 18:38:10,"00:02:2D:21:0F:33",26.71,7.5,96,"00:14:bf:3b:c7:c6",-71,"2432000000","3",12.8,-2.8
